SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,POPESTIMATE2013,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019
162,06,000,78120,00000,00000,0,A,Temecula city,California,100097,100013,100703,102640,104295,106073,108671,111140,112402,113987,114614,114761
162,06,000,78148,00000,00000,0,A,Temple City city,California,35558,35554,35556,35721,35860,35910,35922,36059,36250,36152,36008,35811
162,06,000,78582,00000,00000,0,A,Thousand Oaks city,California,126683,126490,126732,127325,127657,128224,128636,128632,128480,128229,127279,126813
162,06,000,78666,00000,00000,0,A,Tiburon town,California,8962,8947,8957,9033,9072,9161,9194,9190,9158,9126,9121,9084
162,06,000,80000,00000,00000,0,A,Torrance city,California,145438,145151,145154,145769,146257,146671,146845,146950,146416,145781,144706,143592
162,06,000,80238,00000,00000,0,A,Tracy city,California,82922,83423,83620,84302,84727,84872,85713,86953,89181,90701,91818,94740
162,06,000,80448,00000,00000,0,A,Trinidad city,California,367,369,369,368,363,361,358,357,361,361,360,355
162,06,000,80588,00000,00000,0,A,Truckee town,California,16180,16163,16167,16151,16083,16085,16238,16266,16350,16482,16537,16735
162,06,000,80644,00000,00000,0,A,Tulare city,California,59278,59293,59432,59789,60625,60905,61444,61915,62538,63486,64274,65496
162,06,000,80686,00000,00000,0,A,Tulelake city,California,1010,1010,1009,1003,993,985,986,987,986,986,982,978
162,06,000,80812,00000,00000,0,A,Turlock city,California,68549,68712,68848,69251,69719,70261,70868,71776,72578,73241,73396,73631
162,06,000,80854,00000,00000,0,A,Tustin city,California,75540,75317,75472,76227,77575,78122,80138,80088,80245,80121,79578,79348
162,06,000,80994,00000,00000,0,A,Twentynine Palms city,California,25048,25048,25101,25362,25607,25686,25751,25871,25941,26478,26371,26073
162,06,000,81134,00000,00000,0,A,Ukiah city,California,16075,16083,16024,15919,15909,15854,15873,15831,15828,15956,16151,15995
162,06,000,81204,00000,00000,0,A,Union City city,California,69516,69531,69630,70597,71642,72552,73481,74343,75465,75227,74560,74107
162,06,000,81344,00000,00000,0,A,Upland city,California,73732,73718,73884,74465,74933,75188,75542,75970,76374,76778,76833,77140
162,06,000,81554,00000,00000,0,A,Vacaville city,California,92428,92422,92557,93225,93660,94023,95394,96224,97994,99604,99949,100670
162,06,000,81666,00000,00000,0,A,Vallejo city,California,115942,115914,116137,116709,117599,118550,119602,120477,120949,121546,121677,121692
162,06,000,82422,00000,00000,0,A,Vernon city,California,112,112,112,112,113,113,113,113,113,112,111,110
162,06,000,82590,00000,00000,0,A,Victorville city,California,115903,115899,116278,117891,119831,120697,121087,121442,121725,121988,121952,122385
162,06,000,82744,00000,00000,0,A,Villa Park city,California,5812,5822,5830,5882,5913,5940,5933,5928,5907,5867,5823,5790
162,06,000,82954,00000,00000,0,A,Visalia city,California,124442,124528,124869,125649,126420,127309,128482,129369,130662,132388,133428,134605
162,06,000,82996,00000,00000,0,A,Vista city,California,93834,93186,93401,94355,95307,96211,96999,99623,100746,100740,100784,101638
162,06,000,83332,00000,00000,0,A,Walnut city,California,29172,29177,29203,29471,29842,29919,29940,29990,29925,30015,29910,29685
162,06,000,83346,00000,00000,0,A,Walnut Creek city,California,64173,64157,64314,64827,65529,66812,67500,68747,69235,69645,69843,70166
162,06,000,83542,00000,00000,0,A,Wasco city,California,25545,25549,25683,25845,25471,25909,26201,26161,26322,26855,27915,28710
162,06,000,83612,00000,00000,0,A,Waterford city,California,8456,8461,8468,8498,8541,8579,8679,8744,8823,8898,8936,8962
162,06,000,83668,00000,00000,0,A,Watsonville city,California,51199,51214,51278,51593,51887,52412,52959,53528,53774,53919,53875,53856
162,06,000,83850,00000,00000,0,A,Weed city,California,2967,2967,2981,2980,2938,2884,2712,2542,2643,2705,2695,2725
162,06,000,84200,00000,00000,0,A,West Covina city,California,106098,106108,106123,106721,107082,107348,107447,107540,107437,106942,105964,105101
162,06,000,84410,00000,00000,0,A,West Hollywood city,California,34399,34351,34359,34501,34631,35101,35475,35856,36510,36796,36687,36475
162,06,000,84438,00000,00000,0,A,Westlake Village city,California,8270,8303,8305,8350,8401,8446,8452,8457,8428,8392,8327,8217
162,06,000,84550,00000,00000,0,A,Westminster city,California,89701,89619,89772,90710,91223,91624,91555,91582,91510,91176,90742,90643
162,06,000,84606,00000,00000,0,A,Westmorland city,California,2225,2230,2234,2253,2255,2256,2263,2258,2267,2272,2270,2254
162,06,000,84816,00000,00000,0,A,West Sacramento city,California,48744,48744,48842,49106,49528,49978,51637,52431,52933,53304,53601,53519
162,06,000,85012,00000,00000,0,A,Wheatland city,California,3456,3504,3514,3518,3524,3508,3508,3728,3763,3819,3869,3873
162,06,000,85292,00000,00000,0,A,Whittier city,California,85331,85313,85319,85633,85968,86326,86482,86705,86600,86326,85791,85098
162,06,000,85446,00000,00000,0,A,Wildomar city,California,32176,32210,32416,32908,33230,33639,35111,35317,35920,36697,37086,37229
162,06,000,85586,00000,00000,0,A,Williams city,California,5123,5094,5110,5105,5107,5125,5098,5106,5145,5265,5242,5408
162,06,000,85600,00000,00000,0,A,Willits city,California,4888,4926,4922,4881,4874,4859,4862,4867,4885,4898,4925,4890
162,06,000,85684,00000,00000,0,A,Willows city,California,6166,6163,6148,6138,6084,6064,6064,6011,6018,6005,6004,6072
162,06,000,85922,00000,00000,0,A,Windsor town,California,26801,26791,26811,26882,26994,27157,27280,27373,27493,27431,27769,27128
162,06,000,86034,00000,00000,0,A,Winters city,California,6624,6624,6621,6832,6868,6894,6922,7006,7139,7251,7277,7315
162,06,000,86300,00000,00000,0,A,Woodlake city,California,7279,7295,7317,7327,7355,7600,7629,7625,7614,7629,7621,7658
162,06,000,86328,00000,00000,0,A,Woodland city,California,55468,55553,55615,55786,56272,56713,57328,58385,59098,59923,60474,60548
162,06,000,86440,00000,00000,0,A,Woodside town,California,5287,5284,5291,5353,5412,5471,5521,5555,5570,5547,5504,5458
162,06,000,86832,00000,00000,0,A,Yorba Linda city,California,64234,64167,64390,65610,66282,66803,67359,67527,68033,67895,67589,67644
162,06,000,86930,00000,00000,0,A,Yountville city,California,2933,2925,2927,2938,2944,2954,2971,2992,2992,2977,2982,2966
162,06,000,86944,00000,00000,0,A,Yreka city,California,7765,7762,7789,7743,7646,7546,7533,7539,7545,7557,7523,7518
162,06,000,86972,00000,00000,0,A,Yuba City city,California,64925,65634,65631,65364,65283,65538,65757,66134,66218,66564,66695,67010
162,06,000,87042,00000,00000,0,A,Yucaipa city,California,51367,51347,51474,51954,52280,52546,52730,52981,53186,53496,53557,53921
162,06,000,87056,00000,00000,0,A,Yucca Valley town,California,20700,20652,20695,20867,20991,21044,21304,21431,21538,21650,21691,21777
050,06,001,00000,00000,00000,0,A,Alameda County,California,1510271,1510258,1512986,1530915,1553764,1579593,1607792,1634538,1650950,1660196,1666756,1671329
157,06,001,00562,00000,00000,1,A,Alameda city,California,73812,73812,73946,74692,75637,76479,77509,78459,79091,79037,78344,77624
157,06,001,00674,00000,00000,1,A,Albany city,California,18539,18515,18539,18720,18957,19187,19434,19662,19713,20076,19885,19696
157,06,001,06000,00000,00000,1,A,Berkeley city,California,112580,112513,112889,113968,115309,116944,118697,120749,121547,122164,121663,121363
157,06,001,20018,00000,00000,1,A,Dublin city,California,46036,46036,45903,46804,48700,52027,54554,57545,59579,60797,63423,64826
157,06,001,22594,00000,00000,1,A,Emeryville city,California,10080,10112,10125,10222,10358,10878,11311,11765,11792,11751,12109,12086
157,06,001,26000,00000,00000,1,A,Fremont city,California,214089,214074,214553,217391,221426,224796,228274,231687,233478,234544,237811,241110
157,06,001,33000,00000,00000,1,A,Hayward city,California,144186,144427,144835,146935,149406,151753,154376,157999,159331,160324,159760,159203
157,06,001,41992,00000,00000,1,A,Livermore city,California,80968,81426,81599,82589,83831,85448,87017,88248,89572,90137,90253,90189
157,06,001,50916,00000,00000,1,A,Newark city,California,42573,42573,42628,43019,43533,44078,44640,45236,45872,47429,48185,49149
157,06,001,53000,00000,00000,1,A,Oakland city,California,390724,390765,391406,396086,401104,406648,412901,418211,420947,424382,429056,433031
157,06,001,56938,00000,00000,1,A,Piedmont city,California,10667,10695,10711,10815,10946,11085,11228,11361,11401,11368,11251,11135
157,06,001,57792,00000,00000,1,A,Pleasanton city,California,70285,70280,70381,71133,72098,74026,77454,79265,82330,82831,82357,81777
157,06,001,68084,00000,00000,1,A,San Leandro city,California,84950,84977,85119,85921,86976,88074,89195,90538,90706,90418,89713,88815
157,06,001,81204,00000,00000,1,A,Union City city,California,69516,69531,69630,70597,71642,72552,73481,74343,75465,75227,74560,74107
157,06,001,99990,00000,00000,1,F,Balance of Alameda County,California,141266,140522,140722,142023,143841,145618,147721,149470,150126,149711,148386,147218
050,06,003,00000,00000,00000,1,A,Alpine County,California,1175,1175,1161,1093,1110,1128,1080,1077,1047,1111,1089,1129
050,06,005,00000,00000,00000,0,A,Amador County,California,38091,38091,37886,37543,37104,36620,36726,37031,37429,38529,39405,39752
157,06,005,01514,00000,00000,1,A,Amador City city,California,185,182,182,182,181,180,182,186,188,189,190,190
157,06,005,36672,00000,00000,1,A,Ione city,California,7918,7913,7748,7562,7318,6963,6972,6997,7031,7818,8381,8568
157,06,005,36980,00000,00000,1,A,Jackson city,California,4651,4672,4658,4624,4607,4596,4611,4660,4695,4734,4793,4840
157,06,005,57834,00000,00000,1,A,Plymouth city,California,1005,987,985,979,971,968,965,973,985,995,1036,1076
157,06,005,77392,00000,00000,1,A,Sutter Creek city,California,2501,2523,2519,2501,2479,2469,2480,2503,2533,2572,2614,2622
157,06,005,99990,00000,00000,1,F,Balance of Amador County,California,21831,21814,21794,21695,21548,21444,21516,21712,21997,22221,22391,22456
050,06,007,00000,00000,00000,0,A,Butte County,California,220000,220005,219949,219975,220869,221641,223516,224631,226231,228696,230339,219186
157,06,007,06560,00000,00000,1,A,Biggs city,California,1707,1705,1703,1693,1692,1689,1692,1690,1695,1706,1716,1879
157,06,007,13014,00000,00000,1,A,Chico city,California,86187,86798,86783,87269,87915,88362,89491,90369,91564,93066,94342,103301
157,06,007,31260,00000,00000,1,A,Gridley city,California,6584,6640,6634,6605,6605,6603,6624,6617,6622,6636,6634,7246
157,06,007,54386,00000,00000,1,A,Oroville city,California,15546,18725,18700,18604,18640,18750,18945,18956,18996,19103,19130,20737
157,06,007,55520,00000,00000,1,A,Paradise town,California,26218,26219,26198,26085,26165,26245,26353,26378,26482,26629,26711,4476
157,06,007,99990,00000,00000,1,F,Balance of Butte County,California,83758,79918,79931,79719,79852,79992,80411,80621,80872,81556,81806,81547
050,06,009,00000,00000,00000,0,A,Calaveras County,California,45578,45578,45468,45160,44815,44655,44671,44965,45322,45681,45698,45905
157,06,009,02112,00000,00000,1,A,Angels city,California,3836,3812,3801,3774,3744,3731,3735,3755,3849,3881,3911,3956
157,06,009,99990,00000,00000,1,F,Balance of Calaveras County,California,41742,41766,41667,41386,41071,40924,40936,41210,41473,41800,41787,41949
050,06,011,00000,00000,00000,0,A,Colusa County,California,21419,21407,21437,21323,21284,21250,21176,21231,21496,21579,21418,21547
157,06,011,14946,00000,00000,1,A,Colusa city,California,5971,6222,6229,6190,6190,6171,6126,6105,6156,6146,6094,6060
157,06,011,85586,00000,00000,1,A,Williams city,California,5123,5094,5110,5105,5107,5125,5098,5106,5145,5265,5242,5408
157,06,011,99990,00000,00000,1,S,Balance of Colusa County,California,10325,10091,10098,10028,9987,9954,9952,10020,10195,10168,10082,10079
050,06,013,00000,00000,00000,0,A,Contra Costa County,California,1049025,1049204,1052540,1065440,1077548,1093401,1108876,1124405,1137268,1145535,1150519,1153526
157,06,013,02252,00000,00000,1,A,Antioch city,California,102372,102745,103080,104193,105565,107351,109071,110308,111088,111494,111578,111502
157,06,013,08142,00000,00000,1,A,Brentwood city,California,51481,51627,51813,52716,53508,54916,56854,58796,60571,62265,63760,64474
157,06,013,13882,00000,00000,1,A,Clayton city,California,10897,10918,10958,11148,11271,11481,11667,11840,12008,12127,12196,12265
157,06,013,16000,00000,00000,1,A,Concord city,California,122067,122169,122505,123518,124678,125888,127128,128303,129036,129592,129743,129295
157,06,013,17988,00000,00000,1,A,Danville town,California,42039,41865,41987,42379,42801,43262,43817,44311,44715,44727,44683,44510
157,06,013,21796,00000,00000,1,A,El Cerrito city,California,23549,23585,23644,23845,24074,24323,24551,24902,25458,25468,25607,25508
157,06,013,33308,00000,00000,1,A,Hercules city,California,24060,24089,24147,24346,24571,24804,25038,25271,25416,25505,25612,26276
157,06,013,39122,00000,00000,1,A,Lafayette city,California,23893,23791,23873,24288,24570,25024,25423,25790,26153,26388,26524,26638
157,06,013,46114,00000,00000,1,A,Martinez city,California,35824,36032,36157,36502,36825,37119,37473,38050,38325,38411,38406,38297
157,06,013,49187,00000,00000,1,A,Moraga town,California,16016,16006,16057,16308,16476,16753,16993,17220,17441,17600,17693,17783
157,06,013,53070,00000,00000,1,A,Oakley city,California,35432,35423,35666,36596,37177,38142,39118,39708,40665,41618,42121,42543
157,06,013,54232,00000,00000,1,A,Orinda city,California,17643,17759,17820,18124,18333,18674,18973,19251,19521,19707,19821,19926
157,06,013,57288,00000,00000,1,A,Pinole city,California,18390,18330,18377,18528,18701,18880,19057,19232,19330,19333,19325,19250
157,06,013,57456,00000,00000,1,A,Pittsburg city,California,63264,63259,63522,64546,65523,66646,67974,69260,70798,72000,72450,72588
157,06,013,57764,00000,00000,1,A,Pleasant Hill city,California,33152,33076,33155,33420,33735,34062,34385,34700,34883,34903,34889,34839
157,06,013,60620,00000,00000,1,A,Richmond city,California,103701,103255,103631,104882,106023,107083,107921,109062,109663,109860,110189,110567
157,06,013,68294,00000,00000,1,A,San Pablo city,California,29139,29512,29474,29517,29800,30083,30365,30724,30999,31077,31100,30990
157,06,013,68378,00000,00000,1,A,San Ramon city,California,72148,71412,71585,72174,72850,73560,74329,75138,75703,75795,75851,75995
157,06,013,83346,00000,00000,1,A,Walnut Creek city,California,64173,64157,64314,64827,65529,66812,67500,68747,69235,69645,69843,70166
157,06,013,99990,00000,00000,1,F,Balance of Contra Costa County,California,159785,160194,160775,163583,165538,168538,171239,173792,176260,178020,179128,180114
050,06,015,00000,00000,00000,0,A,Del Norte County,California,28610,28610,28566,28443,28190,27816,27175,27190,27382,27351,27740,27812
157,06,015,17022,00000,00000,1,A,Crescent City city,California,7643,7640,7596,7517,7393,7169,6780,6767,6644,6386,6805,6787
157,06,015,99990,00000,00000,1,F,Balance of Del Norte County,California,20967,20970,20970,20926,20797,20647,20395,20423,20738,20965,20935,21025
050,06,017,00000,00000,00000,0,A,El Dorado County,California,181058,181058,181136,180936,180575,181481,183108,184569,185976,188679,190746,192843
157,06,017,57540,00000,00000,1,A,Placerville city,California,10389,10488,10479,10436,10445,10562,10674,10762,10810,11020,11064,11175
157,06,017,73108,00000,00000,1,A,South Lake Tahoe city,California,21403,21397,21410,21376,21292,21360,21512,21722,21761,21943,22052,22197
157,06,017,99990,00000,00000,1,S,Balance of El Dorado County,California,149266,149173,149247,149124,148838,149559,150922,152085,153405,155716,157630,159471
050,06,019,00000,00000,00000,0,A,Fresno County,California,930450,930507,932039,939406,945045,951514,960567,969488,976830,985238,991950,999101
157,06,019,14218,00000,00000,1,A,Clovis city,California,95631,95980,96386,97557,98588,99631,101904,103828,106353,109316,111824,114584
157,06,019,14274,00000,00000,1,A,Coalinga city,California,13380,18342,18330,18303,17055,16974,16647,16755,16827,16988,16774,17179
157,06,019,24134,00000,00000,1,A,Firebaugh city,California,7549,7562,7601,7764,7894,8053,8259,8276,8290,8294,8315,8296
157,06,019,25436,00000,00000,1,A,Fowler city,California,5570,5654,5665,5921,5929,5938,6028,6242,6353,6487,6750,6790
157,06,019,27000,00000,00000,1,A,Fresno city,California,494665,497172,497769,501429,505414,508880,514100,518203,521426,525373,528814,531576
157,06,019,36084,00000,00000,1,A,Huron city,California,6754,6745,6752,6745,6754,6765,6779,6802,6924,7285,7278,7281
157,06,019,38226,00000,00000,1,A,Kerman city,California,13544,13567,13634,13877,14285,14299,14329,14412,14534,14860,14987,15282
157,06,019,38562,00000,00000,1,A,Kingsburg city,California,11382,11454,11464,11556,11636,11698,11727,11800,11831,12013,12071,12108
157,06,019,46828,00000,00000,1,A,Mendota city,California,11014,11306,11332,11501,11519,11512,11505,11526,11541,11543,11526,11511
157,06,019,54008,00000,00000,1,A,Orange Cove city,California,9078,9735,9750,10190,10205,10215,10220,10258,10272,10293,10286,10273
157,06,019,55856,00000,00000,1,A,Parlier city,California,14494,14596,14614,14703,14789,14882,14991,15141,15213,15283,15342,15618
157,06,019,60242,00000,00000,1,A,Reedley city,California,24194,24306,24414,24768,24848,25002,25395,25541,25583,25602,25607,25658
157,06,019,67056,00000,00000,1,A,Sanger city,California,24270,24262,24298,24444,24504,24575,24661,24802,24944,25065,25256,25339
157,06,019,67126,00000,00000,1,A,San Joaquin city,California,4001,3994,3995,3993,3996,4005,4004,4013,4020,4026,4022,4021
157,06,019,70882,00000,00000,1,A,Selma city,California,23219,23380,23459,23570,23886,24259,24325,24440,24683,24695,24758,24825
157,06,019,99990,00000,00000,1,F,Balance of Fresno County,California,171705,162452,162576,163085,163743,164826,165693,167449,168036,168115,168340,168760
050,06,021,00000,00000,00000,0,A,Glenn County,California,28122,28122,28127,28139,27851,27809,27831,27753,27840,27926,27967,28393
157,06,021,54274,00000,00000,1,A,Orland city,California,7291,7342,7384,7452,7397,7442,7486,7489,7523,7622,7635,7827
157,06,021,85684,00000,00000,1,A,Willows city,California,6166,6163,6148,6138,6084,6064,6064,6011,6018,6005,6004,6072
157,06,021,99990,00000,00000,1,F,Balance of Glenn County,California,14665,14617,14595,14549,14370,14303,14281,14253,14299,14299,14328,14494
050,06,023,00000,00000,00000,0,A,Humboldt County,California,134623,134611,135009,135243,134572,134403,134494,135102,136290,136507,136244,135558
157,06,023,02476,00000,00000,1,A,Arcata city,California,17231,17410,17681,17912,17875,17860,17869,17945,18100,18148,18246,18431
157,06,023,07162,00000,00000,1,A,Blue Lake city,California,1253,1253,1253,1246,1241,1238,1238,1248,1266,1263,1258,1245
157,06,023,23042,00000,00000,1,A,Eureka city,California,27191,27196,27201,27161,26931,26895,26874,26902,27153,27126,26968,26710
157,06,023,23910,00000,00000,1,A,Ferndale city,California,1371,1373,1374,1379,1367,1362,1363,1364,1371,1372,1363,1352
157,06,023,25296,00000,00000,1,A,Fortuna city,California,11926,12039,12048,12028,11927,11891,11973,12057,12199,12277,12322,12259
157,06,023,60900,00000,00000,1,A,Rio Dell city,California,3368,3368,3372,3394,3364,3365,3364,3368,3399,3399,3381,3349
157,06,023,80448,00000,00000,1,A,Trinidad city,California,367,369,369,368,363,361,358,357,361,361,360,355
157,06,023,99990,00000,00000,1,F,Balance of Humboldt County,California,71916,71603,71711,71755,71504,71431,71455,71861,72441,72561,72346,71857
050,06,025,00000,00000,00000,0,A,Imperial County,California,174528,174524,174716,175786,176575,176438,177974,178937,180179,181649,181523,181215
157,06,025,08058,00000,00000,1,A,Brawley city,California,24953,24976,25038,25226,25473,25519,25660,25728,26050,26217,26172,26227
157,06,025,09710,00000,00000,1,A,Calexico city,California,38572,38573,38661,38927,39147,39298,39550,39767,40028,40083,40072,39825
157,06,025,09878,00000,00000,1,A,Calipatria city,California,7705,7694,7689,7684,7986,7083,7491,7391,7505,7539,7418,7114
157,06,025,21782,00000,00000,1,A,El Centro city,California,42598,42588,42678,42977,43023,43316,43496,43655,44028,44114,44089,44079
157,06,025,34246,00000,00000,1,A,Holtville city,California,5939,5947,5961,6002,6007,6021,6251,6360,6418,6559,6661,6621
157,06,025,36280,00000,00000,1,A,Imperial city,California,14758,14733,14836,15190,15556,16111,16680,16943,17089,17432,17671,18120
157,06,025,84606,00000,00000,1,A,Westmorland city,California,2225,2230,2234,2253,2255,2256,2263,2258,2267,2272,2270,2254
157,06,025,99990,00000,00000,1,S,Balance of Imperial County,California,37778,37783,37619,37527,37128,36834,36583,36835,36794,37433,37170,36975
050,06,027,00000,00000,00000,0,A,Inyo County,California,18546,18542,18511,18392,18351,18357,18292,18108,17922,17868,17946,18039
157,06,027,06798,00000,00000,1,A,Bishop city,California,3879,3879,3872,3847,3837,3832,3815,3772,3728,3722,3728,3747
157,06,027,99990,00000,00000,1,F,Balance of Inyo County,California,14667,14663,14639,14545,14514,14525,14477,14336,14194,14146,14218,14292
050,06,029,00000,00000,00000,0,A,Kern County,California,839631,839621,840996,847970,853606,862000,869176,876031,880856,887356,893758,900202
157,06,029,02924,00000,00000,1,A,Arvin city,California,19304,19304,19345,19676,20058,20260,20498,20741,20997,21124,21446,21851
157,06,029,03526,00000,00000,1,A,Bakersfield city,California,347483,347817,348987,353221,357312,362834,366954,371348,374699,377940,381714,384145
157,06,029,09780,00000,00000,1,A,California City city,California,14120,14120,13467,12834,13344,13202,13203,13202,13656,13884,14167,14198
157,06,029,18394,00000,00000,1,A,Delano city,California,53041,53044,53130,53620,52403,52331,52447,52495,52568,52877,52921,53573
157,06,029,44826,00000,00000,1,A,McFarland city,California,12707,12707,12723,12784,12362,12430,13577,13941,14484,14996,15139,15506
157,06,029,45736,00000,00000,1,A,Maricopa city,California,1154,1154,1155,1162,1170,1178,1185,1187,1187,1191,1194,1192
157,06,029,60704,00000,00000,1,A,Ridgecrest city,California,27616,27616,27684,27904,28275,28569,28591,28616,28604,28699,28851,28973
157,06,029,71106,00000,00000,1,A,Shafter city,California,16988,17104,17160,17440,17194,17273,17612,18367,18985,19472,19998,20401
157,06,029,77574,00000,00000,1,A,Taft city,California,9327,9289,9285,9285,8922,8926,8887,9466,9357,9386,9381,9272
157,06,029,78092,00000,00000,1,A,Tehachapi city,California,14414,14420,14367,14332,13827,13289,13227,13004,12471,12565,12399,13011
157,06,029,83542,00000,00000,1,A,Wasco city,California,25545,25549,25683,25845,25471,25909,26201,26161,26322,26855,27915,28710
157,06,029,99990,00000,00000,1,F,Balance of Kern County,California,297932,297497,298010,299867,303268,305799,306794,307503,307526,308367,308633,309370
050,06,031,00000,00000,00000,0,A,Kings County,California,152982,152974,152370,151868,150991,150337,149495,150085,149382,149665,151382,152940
157,06,031,03302,00000,00000,1,A,Avenal city,California,15505,15504,15278,15095,14858,14133,13257,13236,12434,12407,13218,13496
157,06,031,16224,00000,00000,1,A,Corcoran city,California,24813,24823,24467,24133,23694,23350,22834,22516,22716,21820,21720,21960
157,06,031,31960,00000,00000,1,A,Hanford city,California,53967,54436,54463,54612,54524,54741,55086,55608,55663,56383,56971,57703
157,06,031,41152,00000,00000,1,A,Lemoore city,California,24531,24534,24537,24467,24614,24826,25010,25452,25666,26262,26470,26725
157,06,031,99990,00000,00000,1,F,Balance of Kings County,California,34166,33677,33625,33561,33301,33287,33308,33273,32903,32793,33003,33056
050,06,033,00000,00000,00000,0,A,Lake County,California,64665,64662,64735,64251,63954,63796,64044,64260,63903,64111,64317,64386
157,06,033,13945,00000,00000,1,A,Clearlake city,California,15250,15250,15267,15139,15067,15015,15052,15101,15526,15532,15355,15267
157,06,033,39710,00000,00000,1,A,Lakeport city,California,4753,4754,4757,4717,4683,4753,4765,4780,4909,4909,4926,5006
157,06,033,99990,00000,00000,1,F,Balance of Lake County,California,44662,44658,44711,44395,44204,44028,44227,44379,43468,43670,44036,44113
050,06,035,00000,00000,00000,0,A,Lassen County,California,34895,34895,34831,34246,33629,32129,31664,31256,30721,30920,30618,30573
157,06,035,77364,00000,00000,1,A,Susanville city,California,17947,17943,17725,17273,16606,15519,15505,15209,14786,15239,15102,15010
157,06,035,99990,00000,00000,1,F,Balance of Lassen County,California,16948,16952,17106,16973,17023,16610,16159,16047,15935,15681,15516,15563
050,06,037,00000,00000,00000,0,A,Los Angeles County,California,9818605,9819968,9823246,9876482,9935375,9992484,10040072,10085416,10105708,10103711,10073906,10039107
157,06,037,00394,00000,00000,1,A,Agoura Hills city,California,20330,20336,20338,20475,20544,20591,20648,20740,20665,20572,20411,20222
157,06,037,00884,00000,00000,1,A,Alhambra city,California,83089,83119,83160,83594,84120,84337,84786,84843,85221,84878,84373,83750
157,06,037,02462,00000,00000,1,A,Arcadia city,California,56364,56303,56322,56594,56801,57215,57513,57835,58238,58374,58385,57939
157,06,037,02896,00000,00000,1,A,Artesia city,California,16522,16522,16519,16575,16630,16679,16755,16835,16826,16808,16702,16601
157,06,037,03274,00000,00000,1,A,Avalon city,California,3728,3728,3728,3742,3754,3761,3768,3769,3758,3743,3712,3681
157,06,037,03386,00000,00000,1,A,Azusa city,California,46361,46574,46534,46722,47360,47889,48561,49502,49683,49799,49811,49974
157,06,037,03666,00000,00000,1,A,Baldwin Park city,California,75390,75397,75421,75750,76183,76364,76375,76427,76219,75948,75572,75251
157,06,037,04870,00000,00000,1,A,Bell city,California,35477,35469,35481,35640,35758,35847,35874,35892,35756,35596,35612,35521
157,06,037,04982,00000,00000,1,A,Bellflower city,California,76616,76625,76624,76939,77202,77404,77532,77794,77581,77326,76906,76435
157,06,037,04996,00000,00000,1,A,Bell Gardens city,California,42072,42053,42056,42211,42628,42706,42714,42743,42675,42489,42192,42012
157,06,037,06308,00000,00000,1,A,Beverly Hills city,California,34109,33921,33937,34077,34254,34308,34363,34386,34402,34242,34051,33792
157,06,037,07946,00000,00000,1,A,Bradbury city,California,1048,1047,1047,1056,1062,1073,1073,1079,1075,1085,1079,1070
157,06,037,08954,00000,00000,1,A,Burbank city,California,103340,103357,103351,103732,104077,104355,104405,104472,104097,104174,103349,102511
157,06,037,09598,00000,00000,1,A,Calabasas city,California,23058,23462,23464,23742,23825,24041,24058,24102,24068,24047,23867,23853
157,06,037,11530,00000,00000,1,A,Carson city,California,91714,91711,91599,91690,92162,92535,92684,92752,92572,92193,91626,91394
157,06,037,12552,00000,00000,1,A,Cerritos city,California,49041,49043,49042,49223,49384,49507,49532,49546,50346,50697,50288,49859
157,06,037,13756,00000,00000,1,A,Claremont city,California,34926,34878,34899,35190,35281,35650,35715,35962,35889,35835,36370,36266
157,06,037,14974,00000,00000,1,A,Commerce city,California,12823,12840,12840,12887,12929,12960,12964,12963,12922,12862,12762,12661
157,06,037,15044,00000,00000,1,A,Compton city,California,96455,96404,96442,96933,97350,97600,97634,97639,97281,97047,96348,95605
157,06,037,16742,00000,00000,1,A,Covina city,California,47796,47786,47785,47963,48211,48350,48538,48569,48393,48178,47820,47450
157,06,037,17498,00000,00000,1,A,Cudahy city,California,23805,23809,23809,23901,23987,24050,24070,24111,24039,23934,23755,23569
157,06,037,17568,00000,00000,1,A,Culver City city,California,38883,38895,38888,39024,39208,39312,39329,39369,39231,39024,39059,39185
157,06,037,19192,00000,00000,1,A,Diamond Bar city,California,55544,55568,55588,55854,56087,56233,56279,56429,56581,56334,56106,55720
157,06,037,19766,00000,00000,1,A,Downey city,California,111772,111775,111785,112215,112582,112858,113091,113260,112896,112426,111915,111126
157,06,037,19990,00000,00000,1,A,Duarte city,California,21321,21325,21348,21425,21601,21646,21808,21809,21725,21624,21454,21271
